σz	Ms
-5.37E+01	3853.077077
-5.38E+01	3856.914218
-5.39E+01	3860.748047
-5.40E+01	3864.579136
-5.41E+01	3868.407226
-5.42E+01	3872.232613
-5.43E+01	3876.055038
-5.44E+01	3879.87452
-5.45E+01	3883.691077
-5.46E+01	3887.504727
-5.47E+01	3891.315487
-5.48E+01	3895.123377
-5.49E+01	3898.928413
-5.50E+01	3902.730613
-5.51E+01	3906.529995
-5.52E+01	3910.326577
-5.53E+01	3914.120377
-5.54E+01	3917.911134
-5.55E+01	3921.69942
-5.56E+01	3925.484699
-5.57E+01	3929.266986
-5.58E+01	3933.046855
-5.59E+01	3936.823491
-5.60E+01	3940.597741
-5.61E+01	3944.369069
-5.62E+01	3948.137491
-5.63E+01	3951.903301
-5.64E+01	3955.666517
-5.65E+01	3959.426877
-5.66E+01	3963.184398
-5.67E+01	3966.939096
-5.68E+01	3970.691265
-5.69E+01	3974.440645
-5.70E+01	3978.18725
-5.71E+01	3981.931376
-5.72E+01	3985.672483
-5.73E+01	3989.411142
-5.74E+01	3993.147092
-5.75E+01	3996.880348
-5.76E+01	4000.610927
-5.77E+01	4004.338843
-5.78E+01	4008.063836
-5.79E+01	4011.786476
-5.80E+01	4015.506501
-5.81E+01	4019.223649
-5.82E+01	4022.938491
-5.83E+01	4026.650486
-5.84E+01	4030.35965
-5.85E+01	4034.066554
-5.86E+01	4037.770657
-5.87E+01	4041.472253
-5.88E+01	4045.171355
-5.89E+01	4048.867702
-5.90E+01	4052.561586
-5.91E+01	4056.252744
-5.92E+01	4059.94147
-5.93E+01	4063.627498
-5.94E+01	4067.311123
-5.95E+01	4070.992081
-5.96E+01	4074.670386
-5.97E+01	4078.346331
-5.98E+01	4082.019931
-5.99E+01	4085.690643
-6.00E+01	4089.359038
-6.01E+01	4093.024852
-6.02E+01	4096.6881
-6.03E+01	4100.348795
-6.04E+01	4104.00723
-6.05E+01	4107.662862
-6.06E+01	4111.316262
-6.07E+01	4114.967166
-6.08E+01	4118.615308
-6.09E+01	4122.26126
-6.10E+01	4125.904757
-6.11E+01	4129.545812
-6.12E+01	4133.184161
-6.13E+01	4136.820374
-6.14E+01	4140.453907
-6.15E+01	4144.085053
-6.16E+01	4147.713825
-6.17E+01	4151.340237
-6.18E+01	4154.964022
-6.19E+01	4158.585474
-6.20E+01	4162.204604
-6.21E+01	4165.821428
-6.22E+01	4169.435677
-6.23E+01	4173.047645
-6.24E+01	4176.657065
-6.25E+01	4180.26423
-6.26E+01	4183.868873
-6.27E+01	4187.471286
-6.28E+01	4191.071483
-6.29E+01	4194.669196
-6.30E+01	4198.264437
-6.31E+01	4201.857501
-6.32E+01	4205.448118
-6.33E+01	4209.036302
-6.34E+01	4212.622345
-6.35E+01	4216.20598
-6.36E+01	4219.787219
-6.37E+01	4223.366074
-6.38E+01	4226.942838
-6.39E+01	4230.517243
-6.40E+01	4234.089301
-6.41E+01	4237.659025
-6.42E+01	4241.226425
-6.43E+01	4244.791796
-6.44E+01	4248.354587
-6.45E+01	4251.915092
-6.46E+01	4255.473603
-6.47E+01	4259.029571
-6.48E+01	4262.583568
-6.49E+01	4266.135045
-6.50E+01	4269.684296
-6.51E+01	4273.23133
-6.52E+01	4276.776161
-6.53E+01	4280.318799
-6.54E+01	4283.859257
-6.55E+01	4287.397264
-6.56E+01	4290.933114
-6.57E+01	4294.466818
-6.58E+01	4297.998387
-6.59E+01	4301.527551
-6.60E+01	4305.054604
-6.61E+01	4308.579555
-6.62E+01	4312.102136
-6.63E+01	4315.622639
-6.64E+01	4319.141074
-6.65E+01	4322.657172
-6.66E+01	4326.171225
-6.67E+01	4329.682963
-6.68E+01	4333.192396
-6.69E+01	4336.699818
-6.70E+01	4340.205239
-6.71E+01	4343.708388
-6.72E+01	4347.209276
-6.73E+01	4350.708196
-6.74E+01	4354.204876
-6.75E+01	4357.699328
-6.76E+01	4361.191844
-6.77E+01	4364.682152
-6.78E+01	4368.170264
-6.79E+01	4371.656472
-6.80E+01	4375.140222
-6.81E+01	4378.622088
-6.82E+01	4382.1018
-6.83E+01	4385.579649
-6.84E+01	4389.055083
-6.85E+01	4392.528674
-6.86E+01	4395.999871
-6.87E+01	4399.469246
-6.88E+01	4402.936528
-6.89E+01	4406.401446
-6.90E+01	4409.864573
-6.91E+01	4413.325638
-6.92E+01	4416.78465
-6.93E+01	4420.241338
-6.94E+01	4423.696275
-6.95E+01	4427.148908
-6.96E+01	4430.59981
-6.97E+01	4434.048428
-6.98E+01	4437.495053
-6.99E+01	4440.939695
-7.00E+01	4444.382364
-7.01E+01	4447.822788
-7.02E+01	4451.26154
-7.03E+01	4454.698065
-7.04E+01	4458.132657
-7.05E+01	4461.565041
-7.06E+01	4464.99551
-7.07E+01	4468.424074
-7.08E+01	4471.850742
-7.09E+01	4475.27524
-7.10E+01	4478.69758
-7.11E+01	4482.118334
-7.12E+01	4485.536947
-7.13E+01	4488.953429
-7.14E+01	4492.368071
-7.15E+01	4495.780883
-7.16E+01	4499.191591
-7.17E+01	4502.600205
-7.18E+01	4506.007016
-7.19E+01	4509.411751
-7.20E+01	4512.814701
-7.21E+01	4516.215594
-7.22E+01	4519.614721
-7.23E+01	4523.011808
-7.24E+01	4526.406864
-7.25E+01	4529.799898
-7.26E+01	4533.191202
-7.27E+01	4536.580785
-7.28E+01	4539.968089
-7.29E+01	4543.353691
-7.30E+01	4546.737314
-7.31E+01	4550.118969
-7.32E+01	4553.498664
-7.33E+01	4556.876691
-7.34E+01	4560.252491
-7.35E+01	4563.626641
-7.36E+01	4566.998866
-7.37E+01	4570.369174
-7.38E+01	4573.737574
-7.39E+01	4577.104358
-7.40E+01	4580.468967
-7.41E+01	4583.831694
-7.42E+01	4587.19283
-7.43E+01	4590.551816
-7.44E+01	4593.90923
-7.45E+01	4597.26451
-7.46E+01	4600.617951
-7.47E+01	4603.969842
-7.48E+01	4607.319627
